workerid,proliferate.condition,WCO,animacy,condition,determiner,item,response,slide_number,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
514,Sentence Rating,N,A,NDA,D,groom,0.87,29,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,f,l,filler,i,filler3,0.94,30,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,Y,A,YQA,Q,coach,0.93,31,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,Y,I,YQI,Q,nutritionist,0.73,32,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,f,l,filler,i,filler1,0.89,33,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,N,I,NQI,Q,pilot,0.93,34,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
514,Sentence Rating,f,l,filler,i,filler4,0.46,35,one_slider,[],20,Yes,"Daniel Le UCI Psych of Language

Some of the sentences have grammatical mistakes which I'm unsure whether or not were intentional, but some of the sentences are missing words, repeat extra words, or arrange words in the wrong way.

I found that the sentences that use a specific pronoun such as 'his,' 'her,' 'its,' etc. were more difficult than sentences that used the general pronoun 'the'.",2,1,Male,"English, Vietnamese",Chrome,Mac,900,1440,8.77855,
153,Sentence Rating,,,,,,0.78,,one_slider_practice,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,,,,,,0.76,,one_slider_practice,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YDI,D,supervisor,0.58,6,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NDA,D,coach,0.89,7,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YQI,Q,choreographer,0.61,8,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YDA,D,conductor,0.65,9,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YQA,Q,CEO,0.7,10,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NDA,D,troopleader,0.9,11,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YDI,D,dentist,0.75,12,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YQA,Q,doctor,0.75,13,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NQA,Q,pianist,0.96,14,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler3,0.98,15,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NDA,D,queen,0.97,16,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YDA,D,playwright,0.58,17,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler5,0.05,18,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NQA,Q,artist,0.96,19,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler4,0.22,20,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YQI,Q,nutritionist,0.7,21,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NDI,D,scientist,0.98,22,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NQI,Q,groom,0.98,23,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler2,0.95,24,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YDA,D,bartender,0.5,25,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler1,0.96,26,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,f,l,filler,i,filler6,0.24,27,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NQI,Q,fan,0.7,28,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,A,NQA,Q,professor,0.61,29,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,A,YQA,Q,priest,0.79,30,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YDI,D,stylist,0.76,31,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NDI,D,patient,0.74,32,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NQI,Q,pilot,0.82,33,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,N,I,NDI,D,travelagent,0.93,34,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
153,Sentence Rating,Y,I,YQI,Q,chef,0.41,35,one_slider,[],19,Yes,Amy Trinh - UCI Psych of Language,2,1,Female,English and Vietnamese,Chrome,Mac,900,1440,5.8185,
549,Sentence Rating,,,,,,0.95,,one_slider_practice,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,,,,,,0,,one_slider_practice,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler5,1,6,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YDI,D,pianist,0,7,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YQA,Q,doctor,1,8,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NQA,Q,fan,0,9,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler2,1,10,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NDI,D,playwright,0,11,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YDA,D,professor,1,12,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YDA,D,priest,1,13,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler4,0,14,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YDA,D,groom,1,15,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NDA,D,stylist,0,16,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NQA,Q,supervisor,0.97,17,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NDA,D,bartender,0.97,18,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YQA,Q,pilot,0.05,19,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YDI,D,queen,0,20,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler3,1,21,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NQI,Q,nutritionist,0.96,22,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler6,0,23,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NQI,Q,CEO,0.95,24,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,A,YQA,Q,coach,0,25,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YQI,Q,choreographer,0.95,26,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,f,l,filler,i,filler1,0.96,27,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YQI,Q,troopleader,0.96,28,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NDA,D,chef,0.96,29,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YDI,D,travelagent,0.98,30,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NQI,Q,dentist,0.98,31,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,A,NQA,Q,artist,0.94,32,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NDI,D,patient,0,33,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,Y,I,YQI,Q,conductor,0,34,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
549,Sentence Rating,N,I,NDI,D,scientist,0,35,one_slider,[],21,Yes,,1,1,Female,spanish,Chrome,Mac,900,1440,2.2719666666666667,
161,Sentence Rating,,,,,,0.27,,one_slider_practice,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,,,,,,0.36,,one_slider_practice,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler6,0.27,6,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler2,0.45,7,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NDA,D,troopleader,0.27,8,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler5,0.17,9,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YQA,Q,playwright,0.5,10,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YDA,D,groom,0.41,11,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NQI,Q,dentist,0.44,12,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YDI,D,pilot,0.44,13,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YQA,Q,fan,0.15,14,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler4,0.59,15,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NDI,D,priest,0.46,16,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NQI,Q,doctor,0.63,17,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NDA,D,artist,0.33,18,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NQA,Q,stylist,0.53,19,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NQA,Q,professor,0.46,20,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YQI,Q,pianist,0.44,21,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NQA,Q,scientist,0.54,22,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YDI,D,supervisor,0.42,23,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NQI,Q,queen,0.48,24,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YDA,D,CEO,0.25,25,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YQA,Q,nutritionist,0.5,26,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YQI,Q,coach,0.44,27,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,A,NDA,D,travelagent,0.49,28,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler1,0.62,29,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YDI,D,chef,0.4,30,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NDI,D,bartender,0.68,31,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,N,I,NDI,D,patient,0.27,32,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,I,YQI,Q,conductor,0.49,33,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,Y,A,YDA,D,choreographer,0.7,34,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
161,Sentence Rating,f,l,filler,i,filler3,0.14,35,one_slider,[],21,Yes,"Irene Huang, UCI Psych of Language",2,1,Female,Chinese,Chrome,Windows,925,1921,2.7340333333333335,
284,Sentence Rating,,,,,,0.32,,one_slider_practice,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,,,,,,0.82,,one_slider_practice,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NDA,D,bartender,0.5,6,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YQI,Q,queen,0.41,7,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,I,NDI,D,playwright,0.81,8,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,I,NDI,D,groom,0.81,9,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,f,l,filler,i,filler4,0.72,10,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,f,l,filler,i,filler2,0.65,11,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,I,NQI,Q,choreographer,0.2,12,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,I,NDI,D,priest,0.76,13,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NDA,D,professor,0.19,14,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,A,YDA,D,chef,0.35,15,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NQA,Q,coach,0.68,16,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NQA,Q,supervisor,0.64,17,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YDI,D,patient,0.46,18,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YQI,Q,artist,0.5,19,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YDI,D,troopleader,0.58,20,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,f,l,filler,i,filler5,0.16,21,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,I,NQI,Q,doctor,0.76,22,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,f,l,filler,i,filler1,0.84,23,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,A,YDA,D,conductor,0.11,24,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,A,YDA,D,nutritionist,0.33,25,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NDA,D,pianist,0.83,26,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,N,A,NQA,Q,fan,0.76,27,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YDI,D,travelagent,0.66,28,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,Y,I,YQI,Q,stylist,0.41,29,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
284,Sentence Rating,f,l,filler,i,filler3,0.78,30,one_slider,[],23,Confused,Some sentences made more sense when spoken out loud but I was unsure if I was only supposed to mentally read the sentence and move forward with how much sense it made just by reading it.,2,2,Female,english,Firefox,Mac,768,1366,15.134033333333331,
